Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"303.167","Pseudomonas putida strain DLL-E4",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","DLL-E4",,,,"MLST.pputida.65",,,,,,,,,,,,,,,,"Poor","2014-06-24T00:00:00Z","24948765",,"PRJNA244741","SAMN02730082","GCF_000691565.1",,"CP007620","Nanjing Agricultural University","Complete","illumina hiseq2500; 454 GS FLX Titanium","100x","Velvet v.1.0.14; Newbler v. 2.8",,,1,6484062,62.46,1,6484062,71,11,,6252,99.4,90.8,11.7,100,"High CheckM contamination score","soil",,"2000-03-31",2000,,"China",,,,"Asia","China",,,,,,,,,,,,"p-Nitrophenol (PNP) is widely used in the manufacture of pesticides, dyes, explosives, and drug intermediates. PNP can alsoaccumulate in soil as a result of the hydrolysis of several organophosphorous insecticides, such as parathion or methyl parathion. Due to its potential toxicity and persistencein the environment, the US ATSDR and US EPA listed PNP on its “Priority Pollutants List”. Pseudomonas putida DLL-E4 is an efficient degrader of PNP. The genes of enzymes in the core genome and a genomic island encode the proteins responsible for PNP catabolism. It is significative to get complete genome of DLL-E4 to analyse the degradation process of PNP.","2016-01-17T15:35:21.375Z","2016-01-17T15:35:21.375Z"
"303.168","Pseudomonas putida strain MC4-5222",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","MC4-5222",,,,,,,,,,,,,,,,,,,,"Poor","2014-07-15T00:00:00Z","22752160",,"PRJNA253005","SAMN02866106","GCF_000729805.1",,"JOJW00000000","University of Groningen","WGS","Illumina","10.0x","CLC Bio v. 2010-08-23",,,1152,6858096,59.72,185,11078,33,1,,6720,99.4,95.5,1.2,100,"Too many contigs","soil","derived from Pseudomonas putida MC4 and contains a chromosomal integration of an engineered haloalkane dehalogenase in contig 1007","2010-01-01",2010,,"Netherlands",,,,"Europe","Netherlands: Botlek area, Rotterdam",,,,,,,,,,,"biomaterial_provider:Bioclear BV","Partial genome sequence of a genetically engineered 1,2,3-trichloropropane degrading bacterium. It is derived from Pseudomonas putida MC4 and contains a chromosomal integration of an engineered haloalkane dehalogenase in contig 1007.","2016-01-17T15:37:39.753Z","2016-01-17T15:37:39.753Z"
"303.169","Pseudomonas putida strain KF703 (=NBRC 110666)",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","KF703",,,,"MLST.pputida.249",,,,,,,,,,,,,,,,"Good","2015-02-04T00:00:00Z",,,"PRJDB3352","SAMD00023457","GCA_000875995.1",,"BBQL00000000","National Institute of Advanced Industrial Science and Technology (AIST)","WGS","454 GS FLX; Hiseq1000","93x","Newbler v. 2.6",,,135,6434897,62.14,19,106761,64,4,,6043,99.4,96.9,1,100,,"soil sample","isolated from soil sample in Japan","1983",1983,,"Japan",,,,"Asia","Japan:Kitakyushu","env_biome:soil",,,,,,,,,,,"This project focus is the draft genome sequencing of biphenyl/PCB-degrading bacterium,KF703 isolated from soil sample in Japan.","2016-01-17T15:43:40.807Z","2016-01-17T15:43:40.807Z"
"303.170","Pseudomonas putida strain UASWS0946",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UASWS0946",,,,"MLST.pputida.207",,,,,,,,,,,,,,,,"Good","2015-02-20T00:00:00Z","26450728",,"PRJNA268580","SAMN02687626","GCF_000878325.1","SRR1790447","JXOG00000000","University of Applied Sciences of Western Switzerland hepia","WGS","Illumina MiSeq","42.0x","SPADES v. 3.1.1",,,191,6001296,63.92,20,103815,63,2,,5652,97.9,93.9,1.5,100,,,,"2013-06-01",2013,,"Switzerland",,,,"Europe","Switzerland:Geneva","env_biome:sewage sludge",,,,,,,,,,,"Pseudomonas putida strain UASWS0946: A bacterium with superfloculating properties isolated from sewage sludge aerobic granules","2016-01-17T15:44:22.019Z","2016-01-17T15:44:22.019Z"
"303.171","Pseudomonas putida strain ATH-43",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","ATH-43",,,,"MLST.pputida.119",,,,,,,,,,,,,,,,"Good","2015-05-08T00:00:00Z",,,"PRJNA278654","SAMN03421250","GCF_001005285.1",,"LBME00000000","Universidad de Santiago de Chile","WGS","Illumina HiSeq","172.0x","A5 pipeline v. 2015",,,64,5830220,60.97,5,380647,80,4,,5601,98.4,95.3,1.5,100,,"Antarctic sediment","isolated from extreme environments","2012-01",2012,,"Chile",,,,"South America","Chile: Antartica","env_biome:Antarctic soil sediment",,,,,,,,,,"sample_type:cell culture;collected_by:Claudio Vasquez, Jose Manuel Perez, Fernanda Rodriguez, Pablo Munoz y Waldo Diaz;identified_by:Fernanda Rodriguez","Bioprospecting for multimetal resistance, specifically mercury and tellurite resistance of bacteria isolated from extreme environments.","2016-01-17T16:01:52.883Z","2016-01-17T16:01:52.883Z"
"303.172","Pseudomonas putida strain CBB5",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CBB5",,,,,,,,,,,,,,,,,,,,"Good","2015-05-12T00:00:00Z","26067973",,"PRJNA267498","SAMN03196557","GCF_001006135.1","SRR1653564,SRR1653565,SRR1653566","JTEN00000000","The University of Texas at Austin","WGS","Illumina HiSeq","346.0x","A5-miseq v. 20140604",,,146,6817062,60.02,9,213667,69,2,,6423,98.9,95.7,,100,,"soil",,"2009",2009,,"USA","Iowa",,,"North America","USA: Coralville, Iowa","env_biome:urban",,,,,,,,,,,"Genome sequencing of a bacterium that is able to live on caffeine to understand the enzymes and metabolic pathways that make this possible.","2016-01-17T16:02:05.471Z","2016-01-17T16:02:05.471Z"
"303.173","Pseudomonas putida strain SF1",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","SF1",,,,"MLST.pputida.177",,,,,,,,,,,,,,,,"Good","2015-06-15T00:00:00Z",,,"PRJNA284837","SAMN03733491","GCF_001027965.1",,"LDPF00000000","National Environmental Engineering Research Institute-CSIR","WGS","Illumina","45.5x","CLC NGS Cell v. 6",,,292,5805879,62.49,50,34167,57,4,,5660,99.4,96.8,0.4,100,,"Pharmaceutical waste dumpsite",,"1999-10-30",1999,,"India",,,,"Asia","India:Maharashtra",,,,,,,,,,,"sample_type:Cell culture","Draft genome sequence of 4-nitrophenol degrading strain Pseudomonas putida SF1","2016-01-17T16:07:17.125Z","2016-01-17T16:07:17.125Z"
"303.174","Pseudomonas putida strain 791_PPUT",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","791_PPUT",,,,,,,,,,,,,,,,,,,,"Good","2015-07-10T00:00:00Z",,,"PRJNA267549","SAMN03198003","GCF_001066335.1","SRR1656235","JUST00000000","University of Washington","WGS","Illumina HiSeq","17x","ABYSS v. 1.3.5",,,576,6242976,61.99,82,23200,29,2,,6185,99.4,93.9,3.4,100,,,,,,,"USA","Washington",,,"North America","USA: WA",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:UW clinical laboratory","Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.","2016-01-17T16:17:20.182Z","2016-01-17T16:17:20.182Z"
"303.175","Pseudomonas putida strain JLR11",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JLR11",,,,"MLST.pputida.69",,,,,,,,,,,,,,,,"Good","2015-07-21T00:00:00Z","26337875",,"PRJNA284264","SAMN03700748","GCF_001183585.1",,"LDJF00000000","Estacion Experimental del Zaidin, CSIC","WGS","Illumina MiSeq; 454","18.0x","Velvet v. 1.2.10; MIRA v. 4.0",,,39,6100369,61.58,5,529984,59,2,,5745,99.3,97.9,0.8,100,,"wastewater treatment plant",,"1998",1998,,"Spain",,,,"Europe","Spain: Granada",,,,,,,,,,,"sample_type:Whole organism","Pseudomonas putida JLR11. Anoxic degradation of TNT.","2016-01-17T16:40:36.699Z","2016-01-17T16:40:36.699Z"
"303.176","Pseudomonas putida strain PCL1760",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","PCL1760",,,,"MLST.pputida.136",,,,,,,,,,,,,,,,"Good","2015-09-14T00:00:00Z",,,"PRJNA289510","SAMN04014707","GCF_001282125.1",,"LIYM00000000","Indstitute of Fundamental Medicine and Biology, Kazan Federal University","WGS","454","10.0x","GS De Novo Assembler v. June 2015",,,80,5772078,61.87,11,183342,65,12,,5504,99.5,97.3,1.3,100,,"avocado rhizosphere",,"2001-05-30",2001,,"Spain",,,,"Europe","Spain",,,,,,,,,,,"sample_type:rhizosphere sample","Whole genome sequencing of superior plant colonizer strain, which protect plants against fungal root pathogens using mechanism of competition for nutrients and niches","2016-01-17T17:06:24.061Z","2016-01-17T17:06:24.061Z"
"303.177","Pseudomonas putida strain IOFA1",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","IOFA1",,,,"MLST.pputida.231",,,,,,,,,,,,,,,,"Good","2015-09-17T00:00:00Z",,,"PRJNA289292","SAMN03852107","GCF_001293025.1",,"LGRH00000000","85303","WGS","Illumina HiSeq","112.2x","SOAPdenovo v. v1.05",,,188,5708798,61.36,18,96425,65,2,,5468,99.3,97.8,,100,,"deep-sea sediments","isolated from the deep-sea sediments of Indian Ocean","2009-02",2009,,,,,,,"Indian Ocean",,,,,,,,,,,"sample_type:deep-sea sediments","It is a draft genome of Pseudomonas sp. IOFA1. Pseudomonas sp. IOFA1 is a deep-sea bacterium isolated from the deep-sea sediments of Indian Ocean. It has been showed to effectiently degrade formaldehyde.","2016-01-17T17:09:31.398Z","2016-01-17T17:09:31.398Z"
"303.178","Pseudomonas putida strain HB13667",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","HB13667",,,,"MLST.pputida.17",,,,,,,,,,,,,,,,"Good","2015-10-05T00:00:00Z",,,"PRJNA287247","SAMN03779024","GCF_001306495.1",,"LKKS00000000","Abengoa Research","WGS","454","25.0x","GS De Novo Assembler v. May-2011",,,150,6325504,62.44,21,88614,64,1,,6122,99.1,96.7,,100,,"in-patient",,"2011-05",2011,,"France",,,,"Europe","France: Besancon","env_biome:Host associated","Human, Homo sapiens","Human",,,,"Human",,,,,"Pseudomonas putida HB13667 clinical isolated","2016-01-17T17:13:20.612Z","2016-01-17T17:13:20.612Z"
"303.179","Pseudomonas putida strain HB4184",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","HB4184",,,,"MLST.pputida.94",,,,,,,,,,,,,,,,"Good","2015-10-05T00:00:00Z",,,"PRJNA287249","SAMN03779026","GCA_001306515.1",,"LKKT00000000","Abengoa Research","WGS","454","25.0x","GS De Novo Assembler v. May-2011",,,122,5930511,61.71,17,128993,65,3,,5704,99.3,97.2,0.8,100,,"in-patient",,"2011-05",2011,,"France",,,,"Europe","France: Besancon","env_biome:Host associated","Human, Homo sapiens","Human",,,,"Human",,,,,"Pseudomonas putida HB4184 Clinical isolated","2016-01-17T17:13:21.300Z","2016-01-17T17:13:21.300Z"
"303.180","Pseudomonas putida strain H",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","H",,,,"MLST.pputida.69",,,,,,,,,,,,,,,,"Good","2015-07-13T00:00:00Z","26294632",,"PRJNA287355","SAMN03839260","GCF_001077495.1",,"LFYQ00000000","universidad andres bello","WGS","Illumina MiSeq","633.0x","CLC NGS Cell v. 6.0.1",,,55,6059900,61.62,10,211457,67,2,,5704,99.5,98.7,0.5,100,,"soil",,"2014",2014,,"Germany",,,,"Europe","Germany",,,,,,,,,,,"collected_by:Helmholtz Center for Infection Research;biomaterial_provider:Helmholtz Center for Infection Research;sample_type:cell culture","P. putida H is a well known xenobiotic degrader bacterium.","2016-01-17T16:20:39.740Z","2016-01-17T16:20:39.740Z"
"303.186","Pseudomonas putida strain ABAC63",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","ABAC63",,,,,,,,,,,,,,,,,,,,"Poor","2015-12-15T00:00:00Z",,,"PRJNA295871","SAMN04092564","GCA_001467195.1",,"LKBN00000000","New Zealand Institute for Plant & Food research","WGS","Illumina HiSeq","80.0x","SOAPdenovo v. 4.1",,,3451,5139911,62.26,504,3055,63,5,,7618,98.2,69.1,45.5,98.8,"Too many contigs;High contig L50;Low contig N50","kiwi fruit",,"2010",2010,,"New Zealand",,,,"Oceania","New Zealand",,,,,,,,,,,"sample_type:Bacteria","Pseudomonas phylogenetcis;high contig L50;low contig N50","2016-01-31T04:25:57.423Z","2016-01-31T04:25:57.423Z"
"303.187","Pseudomonas putida strain ABAC8",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","ABAC8",,,,"MLST.pputida.196",,,,,,,,,,,,,,,,"Good","2015-12-15T00:00:00Z",,,"PRJNA296832","SAMN04108877","GCF_001467305.1",,"LKGZ00000000","New Zealand Institute for Plant & Food research","WGS","Illumina HiSeq","80.0x","SOAPdenovo v. 4.1",,,66,5543802,64.45,4,640996,78,3,,5087,98.2,96.1,,100,,,,,,,"New Zealand",,,,"Oceania","New Zealand",,"Actinidia","Eudicots",,,,"Plant",,,,"sample_type:Bacteria","Pseudomonas phylogenetics","2016-01-31T04:19:32.501Z","2016-01-31T04:19:32.501Z"
"303.188","Pseudomonas putida strain FDAARGOS_121",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","FDAARGOS_121",,,,"MLST.paeruginosa.620",,,,,,,,,,,,,"FDA:FDAARGOS_121",,,"Poor","2015-12-21T00:00:00Z",,,"PRJNA231221","SAMN03996267","GCA_001471435.1","SRR2818401,SRR2818402,SRR2818403","LORX00000000","US Food and Drug Administration","WGS","Pacbio","17.197x","HGAP3 v. Oct 2014",,,3,6958027,65.97,1,6940087,64,4,,7568,99.3,86.6,18.5,98.8,"High CheckM contamination score","Urine cathether",,"2013-11-24",2013,,"USA","District of Columbia",,,"North America","USA: DC",,"Human, Homo sapiens","Human","Female","14M","Urinary tract infection","Human",,,,"collected_by:Children's National Hospital;isolate:not applicable","FDA, in collaboration with the National Center for Biotechnology Information (NCBI), the Department of Defense (DoD) and the Institute for Genome Sciences at the University of Maryland, established a publicly available, well-curated reference database (FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences; BioProject 231221) of regulatory-grade-quality sequences from diverse infectious microorganisms. This database, which is still growing, comprises data collected from multiple collaborators. Diagnostic test manufacturers develop sequence-based tests to identify infectious agents and/or to detect resistance or virulence markers; will use this database to advance their development programs and to support the regulatory science review of such tests. This work will facilitate the development of these tests, which are aimed at improving patient outcomes. Continued success of the database and adoption by the community is contingent on populating and curating the database, which in turn will support development of guidance and standards for clinical use of this technology. Discussions held at a relating public workshop on advancing regulatory science for high throughput sequencing devices for microbial identification and detection of antimicrobial resistance markers were essential to establish the safety and effectiveness of these devices.","2016-01-31T11:02:14.634Z","2016-01-31T11:02:14.634Z"
"303.189","Pseudomonas putida strain 1A00316",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","1A00316",,,,"MLST.pputida.67",,,,,,,,,,,,,,,,"Good","2016-01-15T00:00:00Z",,,"PRJNA307468","SAMN04380944","GCA_001515585.1",,"LQGT00000000","Huazhong Agricultural University","WGS","Illumina MiSeq","74.4x","Newbler v. 2.8",,,43,5636969,64.53,7,324668,63,4,,5123,99,97.8,0.4,100,,"soil",,"2013",2013,,"Antarctica",,,,"Antarctica","Antarctica",,,,,,,,,,,"sample_type:whole organism","The goal of the study is unearthing the diversity and specificity of nematicidal factors in P. putida strain 1A00316. This important bacterium can provide a novel, environmentally friendly alternative for the management of Meloidogyne incognita populations.","2016-02-02T21:06:34.534Z","2016-02-02T21:06:34.534Z"
"303.192","Pseudomonas putida strain BW11M1",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","BW11M1",,,,"MLST.Pseudomonas_putida.36",,,,,,,,,,,,,,,,"Good","2016-02-17T00:00:00Z",,,"PRJNA311277","SAMN04481375","GCA_001562525.1",,"LSLE00000000","University of Leuven","WGS","Illumina HiSeq","169.0x","CLC Genomics Workbench v. 6.5.1",,,65,5456879,64.57,9,225130,63,,,4994,99,97.9,,100,,"Banana rhizosphere",,"1992",1992,,"Sri Lanka",,,,"Asia","Sri Lanka",,,,,,,,,,,"sample_type:whole organism;collected_by:Katrien Vlassak","Pseudomonas putida BW11M1, a banana rhizosphere isolate from Sri Lanka, secretes several antimicrobials","2016-03-01T21:43:47.121Z","2016-03-01T21:43:47.121Z"
"303.199","Pseudomonas putida strain JQ581",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JQ581",,,,"MLST.pputida.248",,,,,,,,,,,,,,,,"Good","2016-04-25T00:00:00Z",,,"PRJNA316053","SAMN04574078","GCF_001630725.1",,"LWDW00000000","Zhejiang University of Technology","WGS","Illumina MiSeq","333.0x","SOAPdenovo v. 2.04",,,93,6563906,61.98,11,214219,72,1,,6139,99,95.9,,100,,,,"2014-10-01",2014,,,,,,,,,,,,,,,,,,,"A newly isolated Pseudomonas putida strain JQ581 capable of degrading nicotine and nicotinic acid simultaneously","2016-05-23T14:40:30.198Z","2016-05-23T14:40:30.198Z"
